id,created_at,value
0FVE6TH7TY2YYXKF5S26H2KKMC,2025-04-02T03:34:49Z,64.1
0FVE6TE4PEE11ABJNXMEV114H5,2025-04-02T03:34:39Z,64.0
0FVE6TB1V8RGZMP9JYVXMY9S23,2025-04-02T03:34:29Z,64.1
0FVE6T7YPMW49KRV9TCVTFMZ6E,2025-04-02T03:34:18Z,64.2
0FVE6T4VQD147JQKKRR4C3FRTN,2025-04-02T03:34:08Z,64.6
0FVE6T1RS211RN31X202HKTDF7,2025-04-02T03:33:58Z,64.7
0FVE6SYP7387X15HKAGJ0YVBSG,2025-04-02T03:33:48Z,64.7
0FVE6SVJTJH9WVVB4KNC2XYN9J,2025-04-02T03:33:38Z,64.4
0FVE6SRFQ9QMF50GNCWR8H4R21,2025-04-02T03:33:28Z,64.3
0FVE6SNCQWQQXX1KVKN2RH6EX2,2025-04-02T03:33:18Z,64.4
0FVE6SJ9SCHW2C1CC1QZEYM3SG,2025-04-02T03:33:07Z,64.8
0FVE6SF6SY6KMZ7W80AVMMZMSA,2025-04-02T03:32:57Z,65.1
0FVE6SC416SPMWAEKTA739GDHQ,2025-04-02T03:32:47Z,65.2
0FVE6S90SW1X9C2TXPPP7E7C77,2025-04-02T03:32:37Z,65.5
0FVE6S5XS8DAJZQH9DYFCYRBK8,2025-04-02T03:32:27Z,65.5
0FVE6S2VSA5XXVQNEQE37XAS7R,2025-04-02T03:32:17Z,65.8
0FVE6RZQRX4AB2YTDSW3RZTPGT,2025-04-02T03:32:07Z,66.0
0FVE6RWQ07TA2EK83K9G6YSF57,2025-04-02T03:31:57Z,66.2
0FVE6RSHTR7WNW2XB30BY7M0MD,2025-04-02T03:31:46Z,66.2
0FVE6RPFRA0ZP5ZNC29MMQFQSE,2025-04-02T03:31:36Z,66.3
0FVE6RKDR200GGTD9GHVB24Z8Q,2025-04-02T03:31:26Z,66.9
0FVE6RG9Q3YTPRMZK2SD2DAGED,2025-04-02T03:31:16Z,67.4
0FVE6RD6T3JN6TWK22NP0H6QT9,2025-04-02T03:31:06Z,67.8
0FVE6RA3QMA74VVWZD866KGDK2,2025-04-02T03:30:56Z,67.3
0FVE6R70VQ7YDBNCJJNH6EPKZ0,2025-04-02T03:30:46Z,67.1
0FVE6R3YT0XQRCSYHKRCGXM2D1,2025-04-02T03:30:36Z,66.9
0FVE6R0TRNSVB7JW1HTPJ88X5M,2025-04-02T03:30:25Z,66.6
